5.501177903000000242e+02,5.449497634000000517e+02,4.238873394999999960e+02,5.055770529999999781e+02,4.955253089999999929e+02,4.048446839999999725e+02,3.958839019000000121e+02,3.820875740000000178e+02,-6.720945831999999953e+00,1.111000000000000000e+03,6.046030000000000154e-02,4.825930620000000171e-01,7.308296939999999742e-01,1.616706533999999973e+00,1.496495568000000054e+00,-7.327726173000000287e+00,1.170410000000000082e+03,5.857149999999999856e-02,4.651855180000000201e-01,7.012780199999999464e-01,1.626235969999999975e+00,1.587060590999999965e+00,-8.433455929000000850e+00,9.920000000000000000e+02,5.956050000000000233e-02,5.105362089999999631e-01,7.939301309999999834e-01,1.638801460000000043e+00,1.388757473999999936e+00,-8.575184089000000398e+00,1.034250000000000000e+03,6.624829999999999608e-02,5.538252580000000425e-01,7.627802040000000172e-01,1.523518530999999898e+00,1.253988467000000107e+00,-8.864238844999999145e+00,1.073109999999999900e+03,6.535249999999999393e-02,4.766379450000000073e-01,7.523959239999999937e-01,1.561897751999999917e+00,1.546628847000000029e+00,1.287541999999999916e+03,8.114590000000000414e-01,1.586700006000000030e+03
6.420620437999999695e+02,5.876836901000000353e+02,5.303251150999999481e+02,5.481606179000000338e+02,5.255006475999999793e+02,4.459821941999999808e+02,4.398492476999999781e+02,4.109487924000000021e+02,-3.683480031000000210e+00,1.203220000000000027e+03,7.341839999999999478e-02,3.872937639999999848e-01,7.007977859999999781e-01,1.815510662999999969e+00,1.943334512999999930e+00,-4.600741754999999600e+00,1.204000000000000000e+03,7.644479999999999331e-02,3.934193020000000263e-01,7.047884239999999689e-01,1.766232881000000088e+00,1.870024314999999993e+00,-4.405113558000000040e+00,1.208839999999999918e+03,7.309930000000000594e-02,3.820437110000000080e-01,6.968071479999999873e-01,1.847522200000000003e+00,2.004335118000000193e+00,-6.042909596000000327e+00,1.190000000000000000e+03,5.685869999999999813e-02,3.886940830000000235e-01,7.047884239999999689e-01,1.858593944999999970e+00,1.993351359999999906e+00,-7.597689095999999864e+00,1.117000000000000000e+03,5.616129999999999733e-02,4.263210800000000189e-01,7.380323559999999450e-01,1.813716472000000079e+00,1.885192361999999955e+00,1.311778000000000020e+03,8.320279999999999898e-01,1.576603191000000152e+03
3.675158018000000197e+02,5.264870326000000205e+02,4.808717287000000056e+02,4.377755607999999938e+02,4.429737863999999945e+02,3.785526848000000086e+02,3.390588991000000192e+02,3.509269246000000066e+02,-6.301723796000000100e+00,1.131309999999999945e+03,6.520700000000000107e-02,4.894788099999999864e-01,7.157992859999999791e-01,1.808750998999999915e+00,1.459302571000000048e+00,-7.094874083999999748e+00,1.193710000000000036e+03,6.421570000000000056e-02,4.498837609999999931e-01,6.936433079999999585e-01,1.806309756999999960e+00,1.559671172000000050e+00,-7.771289140000000373e+00,1.000629999999999995e+03,6.024510000000000282e-02,5.630569779999999858e-01,7.678236870000000325e-01,1.838894553000000043e+00,1.355096045000000027e+00,-8.375582982999999260e+00,1.171180000000000064e+03,7.405870000000000508e-02,3.535468569999999922e-01,6.560716669999999695e-01,1.833681426000000059e+00,1.158790734000000100e+00,-7.952726132999999642e+00,1.139000000000000000e+03,7.775590000000000279e-02,4.603279820000000244e-01,7.360325359999999595e-01,1.750938196999999974e+00,1.681159784000000101e+00,1.071930000000000064e+03,7.860629999999999562e-01,1.363669323999999961e+03
4.758912096000000247e+02,5.070725112999999737e+02,4.581771340000000237e+02,4.498531983999999966e+02,4.345958267999999975e+02,3.603497899000000189e+02,3.754958022999999798e+02,3.557785231999999951e+02,-6.571886714999999768e+00,1.278049999999999955e+03,7.498199999999999310e-02,4.047719149999999821e-01,6.660014859999999759e-01,1.820818934999999916e+00,1.855535675000000051e+00,-6.929553449000000143e+00,1.289730000000000018e+03,7.262979999999999436e-02,4.049809589999999737e-01,6.611470830000000243e-01,1.807100447999999915e+00,1.853280717999999938e+00,-8.387837766000000528e+00,1.281240000000000009e+03,9.057500000000000273e-02,3.336124469999999786e-01,6.708523509999999579e-01,1.925644176999999901e+00,1.939937253000000084e+00,-9.491200657000000263e+00,1.233940000000000055e+03,8.608369999999999911e-02,5.098367240000000189e-01,6.328415240000000441e-01,1.888657605999999989e+00,1.427608519999999936e+00,-9.048348017000000354e+00,1.188420000000000073e+03,7.086389999999999356e-02,4.878608779999999978e-01,6.894526410000000327e-01,1.798437971000000024e+00,1.860499032000000108e+00,9.269880000000000564e+02,5.857139999999999569e-01,1.582663210999999819e+03
5.748216071000000511e+02,5.974850639000000001e+02,5.450647335999999541e+02,5.331669262000000344e+02,5.094712258000000134e+02,4.113610317000000123e+02,4.387151299000000222e+02,3.943956582000000139e+02,-7.848751630999999840e+00,1.117000000000000000e+03,6.367599999999999649e-02,4.584733349999999819e-01,7.132854650000000074e-01,1.776967063000000069e+00,1.550208908000000108e+00,-8.261651717999999534e+00,1.168000000000000000e+03,6.623779999999999946e-02,4.569299059999999968e-01,7.086238980000000298e-01,1.765192923999999941e+00,1.598306105999999893e+00,-1.052043418999999957e+01,9.660000000000000000e+02,5.705810000000000048e-02,5.628503139999999627e-01,7.622381780000000440e-01,1.753902861999999896e+00,1.152553286000000066e+00,-1.024172079000000046e+01,1.004000000000000000e+03,6.310440000000000493e-02,4.259253740000000232e-01,6.666666669999999906e-01,1.880967747999999995e+00,1.216089726999999954e+00,-9.575972580000000178e+00,1.095000000000000000e+03,5.717030000000000028e-02,4.639448689999999820e-01,7.307694719999999755e-01,1.780612759000000045e+00,1.572046024000000042e+00,1.037826000000000022e+03,7.393469999999999764e-01,1.403706243000000086e+03
5.830469699999999875e+02,6.539429351999999653e+02,5.922838973000000351e+02,5.434740468999999621e+02,5.414726640999999745e+02,4.475762894000000074e+02,4.807535427999999911e+02,4.279876140000000078e+02,-7.056697975999999706e+00,1.152049999999999955e+03,5.944449999999999734e-02,4.835336379999999878e-01,7.149760280000000412e-01,1.746162961000000013e+00,1.629987041999999997e+00,-7.717951793000000116e+00,1.203109999999999900e+03,6.313499999999999668e-02,4.779174119999999859e-01,7.024189290000000252e-01,1.737612340000000088e+00,1.643777194000000108e+00,-8.124538605999999774e+00,1.112650000000000091e+03,5.778110000000000190e-02,4.845546000000000020e-01,7.236730340000000483e-01,1.745463111999999928e+00,1.588467985000000082e+00,-9.541604625999999811e+00,1.055259999999999991e+03,5.365679999999999755e-02,5.302534009999999576e-01,7.362348520000000507e-01,1.773373891999999952e+00,1.646674908999999909e+00,-9.926450447000000565e+00,1.158619999999999891e+03,5.719980000000000203e-02,4.574931859999999961e-01,7.497593340000000550e-01,1.728264860999999986e+00,1.651519294000000082e+00,1.002764000000000010e+03,6.697990000000000332e-01,1.497111820000000080e+03
5.722342456999999740e+02,5.734475429999999960e+02,4.969207190000000196e+02,5.346731193000000530e+02,5.104033822999999757e+02,4.192540248000000247e+02,4.278006783999999811e+02,4.145366857999999866e+02,-6.972487586999999820e+00,1.111980000000000018e+03,6.509460000000000246e-02,4.313046959999999874e-01,7.546706800000000381e-01,1.713557985000000006e+00,1.708812833000000087e+00,-7.426594502000000375e+00,1.145319999999999936e+03,6.229429999999999690e-02,4.216624689999999842e-01,7.384258139999999582e-01,1.724392541999999917e+00,1.757376022999999954e+00,-8.633687434000000493e+00,1.016629999999999995e+03,6.509460000000000246e-02,4.930113429999999908e-01,8.220976490000000414e-01,1.645620166000000051e+00,1.662655285000000038e+00,-9.780308941999999561e+00,1.057240000000000009e+03,6.089519999999999655e-02,4.356431629999999999e-01,7.757912580000000391e-01,1.666451217000000096e+00,1.431168372999999994e+00,-9.137592615000000862e+00,1.159299999999999955e+03,7.639239999999999919e-02,3.810068799999999922e-01,7.034950100000000317e-01,1.807935846999999985e+00,1.675856698999999894e+00,1.078608999999999924e+03,6.617260000000000364e-01,1.629993380999999999e+03
5.053627268999999842e+02,5.641647544999999582e+02,4.925751346000000126e+02,4.858139140999999768e+02,4.487319726000000060e+02,3.702520086000000106e+02,3.830420409999999833e+02,3.830675739999999792e+02,-5.255659408999999727e+00,1.277400000000000091e+03,8.005339999999999678e-02,4.009877339999999846e-01,6.712130090000000271e-01,1.754172736999999982e+00,1.801471448000000031e+00,-5.479487992000000141e+00,1.318619999999999891e+03,8.314729999999999344e-02,3.842643909999999829e-01,6.530287550000000163e-01,1.760639958000000060e+00,1.809934444999999892e+00,-7.654925214999999561e+00,1.126099999999999909e+03,6.674889999999999990e-02,4.694029459999999876e-01,7.363634839999999571e-01,1.692669095000000068e+00,1.718545210999999906e+00,-7.831230424000000134e+00,1.200250000000000000e+03,7.418890000000000207e-02,4.357654619999999923e-01,6.992413459999999858e-01,1.731227888000000048e+00,1.783765966999999897e+00,-8.647315290999999959e+00,1.257420000000000073e+03,7.133899999999999963e-02,3.871146730000000202e-01,6.681817420000000229e-01,1.876992715999999950e+00,1.823341614000000055e+00,9.795119999999999436e+02,5.602639999999999842e-01,1.748304370999999946e+03
5.910077675999999656e+02,5.850192982999999458e+02,5.512032804000000397e+02,5.012494047999999793e+02,5.199966296999999713e+02,4.521686149000000228e+02,4.421514601999999741e+02,4.262904581999999891e+02,-6.519077011000000255e+00,1.324799999999999955e+03,7.842630000000000434e-02,3.836696130000000204e-01,6.531595260000000458e-01,1.823285857999999982e+00,1.833624026000000073e+00,-6.866155494000000026e+00,1.338000000000000000e+03,8.106879999999999642e-02,3.717970769999999758e-01,6.426249659999999642e-01,1.819328038000000092e+00,1.855309424999999957e+00,-9.240259002000000166e+00,1.122000000000000000e+03,6.529300000000000381e-02,4.657358810000000182e-01,7.374388079999999457e-01,1.826143521999999964e+00,1.566879633999999966e+00,-8.337857382999999345e+00,1.349700000000000045e+03,7.444199999999999429e-02,4.138720089999999852e-01,6.580211980000000294e-01,1.908221492000000019e+00,1.748579955999999935e+00,-9.248917065000000548e+00,1.241380000000000109e+03,7.542949999999999655e-02,4.351172689999999732e-01,7.090743729999999800e-01,1.741906326999999921e+00,1.739588676999999972e+00,1.195230000000000018e+03,7.384410000000000140e-01,1.618585642000000007e+03
5.627290530000000217e+02,6.141608813999999938e+02,5.342277010000000246e+02,5.096647032999999851e+02,5.255323679000000539e+02,4.349393744999999853e+02,4.427370490000000132e+02,4.090724094999999920e+02,-7.010763938000000195e+00,1.173559999999999945e+03,5.921470000000000206e-02,4.451464030000000238e-01,6.903558410000000256e-01,1.788789839000000104e+00,1.562664735000000027e+00,-7.596938998999999804e+00,1.228150000000000091e+03,5.678350000000000064e-02,4.158917790000000170e-01,6.659880639999999907e-01,1.777955654000000107e+00,1.742713616000000076e+00,-8.597281067000000832e+00,1.031759999999999991e+03,6.121879999999999683e-02,5.236204479999999606e-01,7.431475300000000006e-01,1.822122730000000024e+00,1.296849496999999962e+00,-9.148313111000000220e+00,1.166309999999999945e+03,5.534179999999999655e-02,4.593781270000000250e-01,7.137057129999999638e-01,1.718351025000000032e+00,1.466241187000000057e+00,-9.122995302999999723e+00,1.206190000000000055e+03,6.745279999999999332e-02,4.285423309999999986e-01,6.893379360000000400e-01,1.779211117000000009e+00,1.543721123000000084e+00,1.099633000000000038e+03,7.119029999999999525e-01,1.544638806000000159e+03
4.935435448999999721e+02,5.524707274999999527e+02,5.341621761999999762e+02,4.655451570999999831e+02,4.848173365999999760e+02,3.908870072000000278e+02,3.964246545999999967e+02,3.667748230999999919e+02,-6.927566264000000196e+00,1.255670000000000073e+03,6.382060000000000510e-02,4.074804510000000213e-01,6.613229120000000405e-01,1.887802164000000005e+00,1.466533826000000040e+00,-7.333031371999999770e+00,1.280859999999999900e+03,6.536880000000000468e-02,3.922486780000000173e-01,6.502996760000000487e-01,1.893994270000000091e+00,1.544629059000000026e+00,-9.082231226999999407e+00,1.015700000000000045e+03,5.283849999999999658e-02,4.860504600000000175e-01,7.575166880000000491e-01,1.892976160999999991e+00,1.242175685999999946e+00,-9.004453526000000707e+00,1.334039999999999964e+03,6.675409999999999677e-02,3.948125769999999979e-01,6.042078579999999866e-01,1.992094355999999955e+00,1.242388672999999999e+00,-9.312754886000000454e+00,1.191059999999999945e+03,6.389129999999999809e-02,4.011465140000000096e-01,7.074147299999999916e-01,1.809630309999999964e+00,1.756136984000000067e+00,1.196470000000000027e+03,7.973400000000000487e-01,1.500576917999999978e+03
5.448773912000000337e+02,5.715230053999999882e+02,4.685996235000000070e+02,5.045731025000000045e+02,4.849702753000000257e+02,3.815000840000000153e+02,4.118872691999999915e+02,3.926983225999999831e+02,-7.471730184000000108e+00,1.142829999999999927e+03,5.860420000000000212e-02,5.733093679999999859e-01,7.319088769999999577e-01,1.662174920000000000e+00,1.421338951999999933e+00,-7.980227518000000408e+00,1.206650000000000091e+03,5.701090000000000324e-02,5.555308930000000256e-01,7.072357510000000236e-01,1.641748522000000099e+00,1.458538676000000089e+00,-8.961056771000000865e+00,1.006200000000000045e+03,5.745050000000000157e-02,6.490265149999999705e-01,7.870053240000000061e-01,1.741582189000000058e+00,1.253934243000000004e+00,-1.015730753000000064e+01,9.802010000000000218e+02,6.011779999999999902e-02,6.590629449999999556e-01,8.453940819999999912e-01,1.548585043000000105e+00,1.446194318999999950e+00,-9.726524613000000485e+00,1.198480000000000018e+03,7.269019999999999648e-02,4.563885739999999913e-01,7.162817489999999676e-01,1.734883903999999921e+00,1.742589815000000097e+00,1.005373000000000047e+03,6.639730000000000354e-01,1.514177533999999923e+03
5.687245405999999548e+02,5.790923797000000377e+02,5.259207430000000159e+02,4.911085721000000035e+02,4.956824588000000062e+02,4.231176409999999919e+02,4.044685016000000246e+02,4.066839004000000273e+02,-7.178509159999999945e+00,1.189730000000000018e+03,6.419289999999999718e-02,4.397454089999999760e-01,7.196765609999999924e-01,1.738162698000000006e+00,1.729939909999999914e+00,-7.833190059999999733e+00,1.222569999999999936e+03,6.291449999999999820e-02,4.333641930000000086e-01,7.097946590000000500e-01,1.744857789000000103e+00,1.760529522999999985e+00,-8.866590199999999200e+00,1.092430000000000064e+03,6.133620000000000044e-02,4.822249290000000244e-01,7.619065860000000523e-01,1.662500681000000036e+00,1.620929918000000081e+00,-9.105001224000000448e+00,1.181920000000000073e+03,6.001290000000000097e-02,4.413862410000000125e-01,7.214724970000000459e-01,1.840216858000000011e+00,1.729939909999999914e+00,-9.076563287999999119e+00,1.207730000000000018e+03,7.209480000000000055e-02,4.051052170000000174e-01,7.044025959999999920e-01,1.703086689000000042e+00,1.788606313000000059e+00,9.360199999999999818e+02,6.587049999999999850e-01,1.421000296000000162e+03
4.874448616000000243e+02,4.732314233999999828e+02,4.164691697999999747e+02,4.130504311999999913e+02,4.564630017999999723e+02,4.065914784000000282e+02,3.319386135999999965e+02,3.882158387999999718e+02,-6.047909931000000405e+00,1.247180000000000064e+03,7.123269999999999602e-02,4.308765729999999849e-01,6.916581859999999526e-01,1.766373412000000087e+00,1.800118987999999920e+00,-6.384544123999999599e+00,1.274250000000000000e+03,7.356820000000000026e-02,4.134334909999999863e-01,6.773390790000000106e-01,1.778376257999999988e+00,1.819577374000000081e+00,-7.919712107999999695e+00,1.125930000000000064e+03,6.559270000000000378e-02,5.144482489999999686e-01,7.455794430000000084e-01,1.740372786000000005e+00,1.723008654000000028e+00,-8.634136686999999810e+00,1.207549999999999955e+03,6.394329999999999459e-02,4.686271719999999807e-01,7.009286350000000221e-01,1.741390202000000054e+00,1.763194450000000080e+00,-8.918240938000000284e+00,1.173240000000000009e+03,6.582499999999999463e-02,4.597749239999999737e-01,7.287280560000000129e-01,1.750979180000000079e+00,1.725451185999999915e+00,1.045372000000000071e+03,6.728290000000000104e-01,1.553696406999999908e+03
6.027556091999999808e+02,6.283711914000000434e+02,5.887491443000000118e+02,5.266571281000000226e+02,5.503815009999999575e+02,4.767910502999999949e+02,4.713107645000000048e+02,4.266315190999999913e+02,-7.293792290999999928e+00,1.094630000000000109e+03,5.700619999999999993e-02,5.151507499999999906e-01,7.460053439999999592e-01,1.677186604000000081e+00,1.367619356000000064e+00,-8.187742293999999532e+00,1.181039999999999964e+03,5.756859999999999755e-02,4.893041779999999785e-01,7.092653199999999769e-01,1.673148700000000044e+00,1.447871966999999982e+00,-8.506923032999999634e+00,9.927290000000000418e+02,5.501240000000000296e-02,5.406407149999999939e-01,7.883387880000000125e-01,1.705375555999999904e+00,1.248384745999999934e+00,-9.115729066000000103e+00,1.053809999999999945e+03,5.959219999999999795e-02,5.436709830000000521e-01,7.627795960000000042e-01,1.617142507999999923e+00,1.416813753000000009e+00,-9.327903584999999609e+00,1.119910000000000082e+03,6.053669999999999884e-02,5.160419699999999610e-01,7.460053439999999592e-01,1.647928346000000044e+00,1.612544192999999959e+00,1.237228000000000065e+03,8.340450000000000363e-01,1.483406770999999935e+03
